agent,group,model,r2_SG,r2_AS,id,r2_VS,Unnamed: 0,r2_DB,fit,lambda,beta,tau,par
4,6,SG,0.4275118123556038,0.42068747917884264,11,0.32046629651488767,11760,0.40501702483249324,307.4997450303305,0.8459908512585266,0.4058906233054527,0.02301902412165866,18.999999999999996
1,7,AS,0.39443198769435395,-0.9304794225337647,12,0.29588278159185766,360,0.343168390076204,1036.9155958623264,0.6419651206519308,2.942830803661101,0.018511352232119412,
1,7,DB,0.39443198769435395,-0.9304794225337647,12,0.29588278159185766,360,0.343168390076204,352.8030043912222,0.6870083075873614,1.2562239413017093,0.021454027367343826,0.21428570000000002
1,7,VS,0.39443198769435395,-0.9304794225337647,12,0.29588278159185766,360,0.343168390076204,378.2014542917682,1.6587447698937035,0.10865628976995804,0.07809375863859536,0.116
1,7,SG,0.39443198769435395,-0.9304794225337647,12,0.29588278159185766,360,0.343168390076204,325.2678629906975,0.8863311888370942,0.3629330798635755,0.03166552036324169,10.554348212442152
2,7,AS,0.36653191904727744,0.35773389183449567,13,0.27732027426372635,4200,0.3549549994190924,344.979457681302,0.7513440237604218,0.42251917631000574,0.02403061571031606,
2,7,DB,0.36653191904727744,0.35773389183449567,13,0.27732027426372635,4200,0.3549549994190924,346.47208011028044,0.7533353169694241,0.42403582338714,0.02386309395989255,0.21428570000000002
2,7,VS,0.36653191904727744,0.35773389183449567,13,0.27732027426372635,4200,0.3549549994190924,388.1719067722123,1.687670116553312,0.11138378641138687,0.07747279232033319,0.116
2,7,SG,0.36653191904727744,0.35773389183449567,13,0.27732027426372635,4200,0.3549549994190924,340.25378615988234,0.7323048720851852,0.4240885749098697,0.023668189667361388,17.73457252549958
3,7,AS,0.3529135739230808,0.46301296981318585,14,0.3145368759869206,8040,0.4481615142728257,288.4310601175354,0.7111792307573799,0.4616995092956351,0.017494118359482863,
3,7,DB,0.3529135739230808,0.46301296981318585,14,0.3145368759869206,8040,0.4481615142728257,296.40820076524216,0.699135762252893,0.465203779012299,0.017715674555723933,0.21428570000000002
3,7,VS,0.3529135739230808,0.46301296981318585,14,0.3145368759869206,8040,0.4481615142728257,368.1818077836788,1.5526572776850718,0.17639025236340994,0.06587236330394691,0.116
3,7,SG,0.3529135739230808,0.46301296981318585,14,0.3145368759869206,8040,0.4481615142728257,347.5685880087314,1.5070295685840134,0.1784881874160955,0.060656552573566704,18.999999999999996
4,7,AS,0.37536157883936494,0.3960000371779466,15,0.3135678698524344,11880,0.38339397361889604,324.4256188591921,0.9072893609613295,1.3495614280062953,0.026187171549005857,
4,7,DB,0.37536157883936494,0.3960000371779466,15,0.3135678698524344,11880,0.38339397361889604,331.196695387765,0.9828059208178062,0.4241250047459015,0.030778349368294124,0.21428570000000002
4,7,VS,0.37536157883936494,0.3960000371779466,15,0.3135678698524344,11880,0.38339397361889604,368.7022886350189,1.5699432294771873,0.27290128953394477,0.058267165586271395,0.116
4,7,SG,0.37536157883936494,0.3960000371779466,15,0.3135678698524344,11880,0.38339397361889604,335.51112387728864,1.2274428599766918,0.3681440412400233,0.03704921329077708,17.42956901110489
1,9,AS,0.3906104801148621,0.3946084369619483,16,0.3881604829080264,480,0.3970633648230842,325.1730870530152,1.9474233036304593,0.006737946999085468,0.05737143642748969,
1,9,DB,0.3906104801148621,0.3946084369619483,16,0.3881604829080264,480,0.3970633648230842,323.8544752324408,1.9635408052068803,0.006737946999085468,0.055938443666983736,0.21428570000000002
1,9,VS,0.3906104801148621,0.3946084369619483,16,0.3881604829080264,480,0.3970633648230842,328.6364672071222,1.9202690917356433,0.006737946999085468,0.058760229893342966,0.116
1,9,SG,0.3906104801148621,0.3946084369619483,16,0.3881604829080264,480,0.3970633648230842,327.3205037816987,1.9643705361249393,0.006964402602106861,0.05634584625574727,18.981106984958373
2,9,AS,0.2766294082513034,0.2621411100544764,17,0.24839093794640826,4320,0.27391267331574326,396.3250690991478,1.0158200421237387,0.33036842390870247,0.04020895986102904,
2,9,DB,0.2766294082513034,0.2621411100544764,17,0.24839093794640826,4320,0.27391267331574326,390.0022264980767,0.9837483185567739,0.36022784323121154,0.037076714145272416,0.216364608790538
2,9,VS,0.2766294082513034,0.2621411100544764,17,0.24839093794640826,4320,0.27391267331574326,403.7106789835223,1.0564962148406378,0.2970352072485993,0.044613444174966266,0.116
2,9,SG,0.2766294082513034,0.2621411100544764,17,0.24839093794640826,4320,0.27391267331574326,388.5429906255654,1.0176580081787125,0.314980266847539,0.0401126560871247,6.170342877891139
3,9,AS,0.31154324630118174,0.3098300336539914,18,0.29187483637688283,8160,0.3030408779709151,370.709987139185,1.0653639599480427,0.3785813379897121,0.033639919161416,
3,9,DB,0.31154324630118174,0.3098300336539914,18,0.29187483637688283,8160,0.3030408779709151,374.3566364265829,1.058585926098883,0.3803952782763536,0.03424939014921603,0.21428570000000002
3,9,VS,0.31154324630118174,0.3098300336539914,18,0.29187483637688283,8160,0.3030408779709151,380.3542360579237,1.1134347648043397,0.32752869551341535,0.042857916264190304,0.116
3,9,SG,0.31154324630118174,0.3098300336539914,18,0.29187483637688283,8160,0.3030408779709151,369.7897717293939,1.0450928922617932,0.37210299322324525,0.03390418218594221,18.999999999999996
4,9,AS,0.2837849059347074,0.28115487547890095,19,0.2495296297586098,12000,0.2627163199420799,386.1122330157791,0.7484404803791775,0.8518609145211361,0.03064036455252743,
4,9,DB,0.2837849059347074,0.28115487547890095,19,0.2495296297586098,12000,0.2627163199420799,396.01610745138913,0.6864800328913545,5.3583205470398365,0.0270291665566152,0.21428570000000002
4,9,VS,0.2837849059347074,0.28115487547890095,19,0.2495296297586098,12000,0.2627163199420799,403.09905511166426,0.8833312156489688,0.3721857788106129,0.04390455843002416,0.116
4,9,SG,0.2837849059347074,0.28115487547890095,19,0.2495296297586098,12000,0.2627163199420799,384.6995685939852,0.7881557189595502,0.4385636120570961,0.03423063960792616,18.999999999999996
1,10,AS,0.4131897565188696,0.406068670977032,20,0.35358416510437873,600,0.3993460199713522,319.0174682757504,0.6133665992660082,0.48093973336238033,0.01857207423928405,
1,10,DB,0.4131897565188696,0.406068670977032,20,0.35358416510437873,600,0.3993460199713522,322.62839600280154,0.6351652590429071,0.47076763399329746,0.019616014280784064,0.21428570000000002
1,10,VS,0.4131897565188696,0.406068670977032,20,0.35358416510437873,600,0.3993460199713522,347.20839434584184,0.8316667948537761,0.3749404382459882,0.032172696827403556,0.12025710848475384
1,10,SG,0.4131897565188696,0.406068670977032,20,0.35358416510437873,600,0.3993460199713522,315.1925299875662,0.6291297469574205,0.448325582719272,0.019717716958735292,18.179537507815844
2,10,AS,0.34377237223979384,0.3791395036019719,21,0.3180440172811785,4440,0.36947164993267956,333.48189266113826,0.3734085979983535,20.08553692318767,0.0011888513200742161,
2,10,DB,0.34377237223979384,0.3791395036019719,21,0.3180440172811785,4440,0.36947164993267956,338.67477279815967,0.37341610701908884,20.08553692318767,0.001221204966052885,0.21428570000000002
2,10,VS,0.34377237223979384,0.3791395036019719,21,0.3180440172811785,4440,0.36947164993267956,366.29802209683857,0.7754244966155825,0.442906598122502,0.036669726975582406,0.116
2,10,SG,0.34377237223979384,0.3791395036019719,21,0.3180440172811785,4440,0.36947164993267956,352.47858833283874,0.659008596669717,0.6791951659397389,0.02541902856352771,18.999999999999996
3,10,AS,0.35540336105804204,0.3368612280929068,22,0.31650651469971214,8280,0.3262984307739294,356.1907611058352,0.9307101106307432,0.439987500477057,0.02955624649461243,
3,10,DB,0.35540336105804204,0.3368612280929068,22,0.31650651469971214,8280,0.3262984307739294,361.8643410197848,0.9450270668752564,0.43423143895747296,0.030480859426385322,0.21428570000000002
3,10,VS,0.35540336105804204,0.3368612280929068,22,0.31650651469971214,8280,0.3262984307739294,367.1238586153696,0.9641582875014494,0.4176379052077203,0.03320772023989426,0.116
3,10,SG,0.35540336105804204,0.3368612280929068,22,0.31650651469971214,8280,0.3262984307739294,346.23125227726314,0.925947991903879,0.431083341963123,0.029648594054931535,6.599502358864005
4,10,AS,0.12503900537865545,0.1459229090472352,23,0.1961555995384031,12120,0.1245295590442924,458.7491818562282,0.7546202706556697,0.3769036999211576,0.03302205389493249,
4,10,DB,0.12503900537865545,0.1459229090472352,23,0.1961555995384031,12120,0.1245295590442924,470.2401607326967,1.307300758357758,0.18525599419603472,0.07348288636192815,0.22970635770160033
4,10,VS,0.12503900537865545,0.1459229090472352,23,0.1961555995384031,12120,0.1245295590442924,431.7677700968361,1.8664629427017068,0.006737946999085468,0.11171120810114941,0.11811029505793734
4,10,SG,0.12503900537865545,0.1459229090472352,23,0.1961555995384031,12120,0.1245295590442924,469.9665225663481,1.6188370916597532,0.06032787594174348,0.10373641319663354,18.46472628631721
1,11,AS,0.026478025330102045,-6.308696626120052,24,0.16830527339887708,720,0.08374034236179707,3899.4689179959673,1.2628543713258875,0.897617771706012,0.05406517895180995,
1,11,DB,0.026478025330102045,-6.308696626120052,24,0.16830527339887708,720,0.08374034236179707,466.19807934470987,1.6292603444197287,0.0562014629144524,0.07520364581760935,0.29636168841967114
1,11,VS,0.026478025330102045,-6.308696626120052,24,0.16830527339887708,720,0.08374034236179707,420.23891841998966,1.928321384903028,0.006737946999085468,0.0997609527268287,0.116
1,11,SG,0.026478025330102045,-6.308696626120052,24,0.16830527339887708,720,0.08374034236179707,494.1943611505234,1.2464979558972193,0.09443802180886637,0.0673763676745184,4.1951460361997635
2,11,AS,0.3626826593115393,0.39921010392356315,25,0.26959670369394606,4560,0.3893997511478775,322.7014003912635,0.9361210996077072,0.34875874437291404,0.02863228546439073,
2,11,DB,0.3626826593115393,0.39921010392356315,25,0.26959670369394606,4560,0.3893997511478775,327.97082086541093,0.9383371072308174,0.34795318786900276,0.029358427485807984,0.21428570000000002
2,11,VS,0.3626826593115393,0.39921010392356315,25,0.26959670369394606,4560,0.3893997511478775,392.3204569644941,2.0552975104943165,0.04623329297282107,0.083980734982985,0.116
2,11,SG,0.3626826593115393,0.39921010392356315,25,0.26959670369394606,4560,0.3893997511478775,342.3213334260806,1.335287190273697,0.2636414374717499,0.04261188196556637,15.247104648423596
3,11,AS,0.48444559464675796,0.46983715960381034,26,0.44166631289611635,8400,0.4648666498018744,283.1212526917219,1.1911331746656844,0.2647949005706344,0.0273356385276805,
3,11,DB,0.48444559464675796,0.46983715960381034,26,0.44166631289611635,8400,0.4648666498018744,285.68294619579297,1.1698260813785963,0.26501018678856264,0.026920764620765533,0.21428570000000002
3,11,VS,0.48444559464675796,0.46983715960381034,26,0.44166631289611635,8400,0.4648666498018744,297.79595166505345,1.2662663596158596,0.2480993514067359,0.032170969851661416,0.116
3,11,SG,0.48444559464675796,0.46983715960381034,26,0.44166631289611635,8400,0.4648666498018744,275.25437329777543,1.138570478143604,0.25870100270037794,0.026272517773794475,11.895425635210017
4,11,AS,0.4389314186623784,0.44091811749675525,27,0.3031194437664505,12240,0.42584657031166706,300.2988359082308,0.8269601362629694,0.40397177585081007,0.0264939671845762,
4,11,DB,0.4389314186623784,0.44091811749675525,27,0.3031194437664505,12240,0.42584657031166706,308.39419405998,0.8321329579964002,0.41109423974879983,0.027048000791728394,0.21428570000000002
4,11,VS,0.4389314186623784,0.44091811749675525,27,0.3031194437664505,12240,0.42584657031166706,374.3144364954461,1.3366416487638721,0.2231239014240396,0.05823546061107827,0.116
4,11,SG,0.4389314186623784,0.44091811749675525,27,0.3031194437664505,12240,0.42584657031166706,301.36594855475823,0.9025077136607182,0.35739786689752706,0.031774593197768194,12.967061519659289
1,12,AS,0.26445081243150115,-0.5975078576627275,28,0.1827539876221731,840,0.33900025360521757,858.0670649930863,0.4557445372141826,5.293071045112786,0.006081282683404261,
1,12,DB,0.26445081243150115,-0.5975078576627275,28,0.1827539876221731,840,0.33900025360521757,355.0418294530174,0.6147749988594303,1.1392995846982505,0.014526902441584132,0.21428570000000002
1,12,VS,0.26445081243150115,-0.5975078576627275,28,0.1827539876221731,840,0.33900025360521757,438.9661583538806,2.1185910673488992,0.006737946999085468,0.1357009845813866,0.116
1,12,SG,0.26445081243150115,-0.5975078576627275,28,0.1827539876221731,840,0.33900025360521757,395.0844620309855,0.831954928129991,0.3872263438451919,0.02859036857582596,18.999999999999996
2,12,AS,0.3838532589970126,0.446307189992107,29,0.41274840366779375,4680,0.3695155876962689,297.4042112608836,1.3282993111187442,0.06119649967185538,0.0497652139350688,
2,12,DB,0.3838532589970126,0.446307189992107,29,0.41274840366779375,4680,0.3695155876962689,338.6511725713033,1.2854737501841127,0.09840431671249039,0.046752554290589096,0.21428570000000002
2,12,VS,0.3838532589970126,0.446307189992107,29,0.41274840366779375,4680,0.3695155876962689,315.4295932005779,1.4430422059403822,0.006737946999085468,0.07542068738457053,0.116
2,12,SG,0.3838532589970126,0.446307189992107,29,0.41274840366779375,4680,0.3695155876962689,330.9500001026655,1.1849397012247131,0.09989852409542152,0.04435814659070478,7.655579862046619
3,12,AS,0.3981995369600839,0.4079368597150846,30,0.28624149941185617,8520,0.3984509559823327,318.014010784368,1.64868588420881,0.07802942237409713,0.04063829490196576,
3,12,DB,0.3981995369600839,0.4079368597150846,30,0.28624149941185617,8520,0.3984509559823327,323.10916041742087,1.6468325456688067,0.07903108517540627,0.04213232179872572,0.21447776921711237
3,12,VS,0.3981995369600839,0.4079368597150846,30,0.28624149941185617,8520,0.3984509559823327,383.38006212351166,1.9806496724106686,0.006872047260146773,0.09319239501588386,0.11603930169852313
3,12,SG,0.3981995369600839,0.4079368597150846,30,0.28624149941185617,8520,0.3984509559823327,323.2442047500479,1.8193903921416006,0.047253379896813504,0.045349973511176755,18.996430796781652
4,12,AS,0.0936151176501483,0.09565819160912538,31,0.08110948000217642,12360,0.08784727649343711,485.74779620290735,0.9063118580744668,3.330860666604462,0.045278799872386366,
4,12,DB,0.0936151176501483,0.09565819160912538,31,0.08110948000217642,12360,0.08784727649343711,489.9432616437063,0.9029423692072671,7.738033201624857,0.041027528417804784,0.21428570000000002
4,12,VS,0.0936151176501483,0.09565819160912538,31,0.08110948000217642,12360,0.08784727649343711,493.56232444333193,2.347819292279605,0.022694406299782647,0.2017177724142859,0.116
4,12,SG,0.0936151176501483,0.09565819160912538,31,0.08110948000217642,12360,0.08784727649343711,486.8451895378661,0.9916164722692179,0.4386497744580549,0.05683482699107677,18.999999999999996
1,16,AS,-0.3507863579752113,-5.083956870579747,32,0.17767058329122715,960,-0.026224988218053358,3255.8230077979765,1.8372607981233051,0.06918240408213756,0.06835519045190402,
1,16,DB,-0.3507863579752113,-5.083956870579747,32,0.17767058329122715,960,-0.026224988218053358,539.0991253200079,1.8454197585155878,0.06917779286048795,0.0705541284769666,0.21428570000000002
1,16,VS,-0.3507863579752113,-5.083956870579747,32,0.17767058329122715,960,-0.026224988218053358,428.9661520733656,2.1959776052564814,0.006737946999085468,0.08995637911839496,0.116
1,16,SG,-0.3507863579752113,-5.083956870579747,32,0.17767058329122715,960,-0.026224988218053358,712.5945686229327,1.6853164358071688,0.0850294044849869,0.07355778751209505,18.999999999999996
2,16,AS,0.4842898630558745,0.477111798880547,33,0.27604761909811854,4800,0.45839586938481647,278.37276183569264,0.803900444300906,0.4388553069720645,0.02250731653811064,
2,16,DB,0.4842898630558745,0.477111798880547,33,0.27604761909811854,4800,0.45839586938481647,288.33160716307174,0.8110626881147872,0.43733671156942866,0.0233400498527582,0.21428570000000002
2,16,VS,0.4842898630558745,0.477111798880547,33,0.27604761909811854,4800,0.45839586938481647,385.12974283629086,1.7665145544117382,0.1088246379328766,0.06631617848598766,0.116
2,16,SG,0.4842898630558745,0.477111798880547,33,0.27604761909811854,4800,0.45839586938481647,274.5555686990149,0.8078873935183863,0.4299902717157642,0.022468966442815583,18.999999999999996
3,16,AS,0.42268288013300215,0.42564920938583667,34,0.41312575418597014,8640,0.41532467812982965,308.50020224614275,1.6598931453132943,0.12495687984720982,0.04402405534059814,
3,16,DB,0.42268288013300215,0.42564920938583667,34,0.41312575418597014,8640,0.41532467812982965,314.04580265729373,1.7051593861642715,0.11934533828052907,0.04546764422032532,0.21428570000000002
3,16,VS,0.42268288013300215,0.42564920938583667,34,0.41312575418597014,8640,0.41532467812982965,315.2269074672639,1.8401807372859955,0.0628088900896471,0.05157703276140147,0.11624506250168272
3,16,SG,0.42268288013300215,0.42564920938583667,34,0.41312575418597014,8640,0.41532467812982965,310.09350235016035,1.7005835012257562,0.10918362413523583,0.04392535952530431,10.877531371579416
4,16,AS,0.18782437823271372,-0.8215772142226655,35,0.21733297552475386,12480,0.25375686873524583,978.4211115888728,0.7061226317509943,0.4211601315624564,0.028090086160385747,
4,16,DB,0.18782437823271372,-0.8215772142226655,35,0.21733297552475386,12480,0.25375686873524583,400.82848440723376,0.5299146847683486,0.43665521074998526,0.01567666142894966,0.21428570000000002
4,16,VS,0.18782437823271372,-0.8215772142226655,35,0.21733297552475386,12480,0.25375686873524583,420.39279702881646,1.767552334086839,0.006737946999085468,0.10288989146332041,0.116
4,16,SG,0.18782437823271372,-0.8215772142226655,35,0.21733297552475386,12480,0.25375686873524583,436.2427068423991,1.2910259437921499,0.17343603575731467,0.07138305128724395,18.999999999999996
1,17,AS,0.28477522530203025,0.34726848766380314,36,0.21663937573550765,1080,0.33279993796187834,350.6007249555996,0.7080200731387206,0.4545745292456446,0.021735120593337855,
1,17,DB,0.28477522530203025,0.34726848766380314,36,0.21663937573550765,1080,0.33279993796187834,358.3721959489261,0.7132165779877462,0.45176110277092013,0.022692247592216223,0.21428570000000002
1,17,VS,0.28477522530203025,0.34726848766380314,36,0.21663937573550765,1080,0.33279993796187834,420.7653492717263,1.9059924568200315,0.006737946999085468,0.09828464023777989,0.116
1,17,SG,0.28477522530203025,0.34726848766380314,36,0.21663937573550765,1080,0.33279993796187834,384.1676397969852,1.2925727539576868,0.2974102648386263,0.054944052238335477,18.999999999999996
2,17,AS,0.36831566598112,0.36071020119207614,37,0.19417216685924538,4920,0.35786223646351495,343.38079697818216,0.8084550012597258,0.7861485369091162,0.02409320278534314,
2,17,DB,0.36831566598112,0.36071020119207614,37,0.19417216685924538,4920,0.35786223646351495,344.910520117958,0.8577021461022322,0.3738828774925326,0.027347926372803536,0.21428570000000002
2,17,VS,0.36831566598112,0.36071020119207614,37,0.19417216685924538,4920,0.35786223646351495,432.8331283981756,1.7166707712137599,0.0704561536932191,0.07437102366747607,0.116
2,17,SG,0.36831566598112,0.36071020119207614,37,0.19417216685924538,4920,0.35786223646351495,339.29568477160365,0.8393573595266205,0.3720481010925448,0.026527184614661203,18.999999999999996
3,17,AS,0.41137502061146014,0.40345484798090664,38,0.40507595040937194,8760,0.3900437376247229,320.4214272083707,0.9602000048239491,0.36678648899716876,0.027188966383605732,
3,17,DB,0.41137502061146014,0.40345484798090664,38,0.40507595040937194,8760,0.3900437376247229,327.62491734861044,0.9632621758300256,0.36401989240996946,0.028268032187111714,0.21428570000000002
3,17,VS,0.41137502061146014,0.40345484798090664,38,0.40507595040937194,8760,0.3900437376247229,319.5506868259844,1.010293807028146,0.3450148957023882,0.02864864538387709,0.116
3,17,SG,0.41137502061146014,0.40345484798090664,38,0.40507595040937194,8760,0.3900437376247229,316.1672764380072,0.9576687231826678,0.35737076024354386,0.027063309114629244,15.805045069109779
4,17,AS,0.319001796816554,0.3211491056755091,39,0.24572472622382666,12600,0.31009816659789924,364.630190497584,0.9001203233053336,0.44425971531538544,0.030156271278795097,
