Unnamed: 0,agent,group,fit_AS,fit_DB,fit_VS,fit_SG,r2_AS,r2_DB,r2_VS,r2_SG,id,model,lambda,beta,tau,par
16440,2,13,444.10924026865854,446.2744067936926,446.07628288441816,453.7455168455714,0.2459197676901331,0.23924772551926132,0.2020335799372542,0.22322997073373063,47,AS,0.8289342133804782,0.34563028041100585,0.058269861552212476,
2880,4,14,450.9109452250464,445.519614461908,419.5338636871091,403.2205307127824,0.22431422005975646,0.2204326431491691,0.20071037409533865,0.21949656955571856,48,SG,0.779527768968939,0.006737946999085468,0.10415116409123086,0.21345719555938117
11760,2,14,434.9111234312925,431.1600454702759,434.9598151309311,433.6671728271071,0.19030345597518977,0.19728703192385733,0.19021280411830233,0.19261938318624822,49,DB,0.9253254629728577,0.4156289721144951,0.06408242014086687,0.21428570000000002
14880,1,14,405.4521205757045,407.2717846986874,417.8532513146353,408.0167976574052,0.21986555411823167,0.21890634389362618,0.1865507488214555,0.20634660593404514,50,AS,0.8087801646841885,0.41466383692884395,0.05278977427876321,
17400,3,14,419.0324767836633,419.5476959722205,436.9268095499789,426.2938896991344,0.16051575979210503,0.17055307926134927,0.21893209617460319,0.24930347234595807,51,AS,0.49728257805507187,0.5127003170087483,0.019549031395158335,
240,4,15,392.61063045467336,393.7970554575353,409.4816357460005,397.137175488096,0.34719652039890114,0.3374050053910179,0.33902476523756914,0.34370029719586936,52,AS,0.6889126669607868,0.4717613347563909,0.043067925000829545,
9720,3,15,389.9859421029472,394.5317677551515,398.1048259398397,391.0563479947904,0.19507030811796539,0.19030466420339676,0.19298596435145732,0.19427147056748878,53,AS,0.8775786467052786,0.4070853644449796,0.05080523977482398,
12720,2,15,428.0796637587445,430.6621605968522,429.1546039165,428.5437607252344,0.2739429908168314,0.26547979196532945,0.25882764464631824,0.2719501607772334,54,AS,1.38699755161644,0.16899353543241685,0.09863890580380794,
15120,1,15,331.93227534567234,336.617282990239,335.923295947939,333.7792896294683,0.269056472691547,0.2668476438692745,0.23764684910952344,0.2606291695657534,55,AS,1.2906237693342026,0.06694726744241647,0.05872331029741755,
0,2,16,397.00762892554224,391.59787244526194,404.5291677914024,412.5411369503781,0.12279253406324442,0.109343663073972,0.09263169348324145,0.1322192274212184,56,DB,1.054505838581016,0.3403218706389994,0.052318921958692616,0.21428570000000002
1920,4,16,383.9353077773677,385.369231348066,383.99254337452936,389.1164279454644,0.26087035310496126,0.2709419766852921,0.24686711497808594,0.23195081739601014,57,AS,0.7589549553388726,0.4433374326941561,0.04969686509331455,
8280,1,16,462.5214156572261,468.9106412906659,477.9268925509944,456.62577846605376,0.19927099455322428,0.2022957104098595,0.20045354083337716,0.2026366186851558,58,SG,11.357764834117075,0.006737946999085468,0.25874430984774255,18.999999999999996
10440,3,16,430.0944025175536,428.46974130221633,429.45922315930375,428.2866297376553,0.2852077698455371,0.2825381601321089,0.28510121137250616,0.27556181031894,59,SG,1.14501662199674,0.29852409448800554,0.06870580710111733,18.992508194845286
7920,4,17,400.3454056462394,401.9787083141803,404.85974570620647,403.627035474235,0.20389450796594655,0.20374335035061952,0.20501428490287518,0.18801803521369087,60,AS,0.906703328867638,0.39112417799225596,0.06189735589767465,
11520,3,17,424.0474191871648,427.3809282189621,431.88475218464487,424.9645110771274,0.1719767205823883,0.16496803341289748,0.1770757958318419,0.1820719855908933,61,AS,0.8907221215111939,0.497902839773803,0.0504696471725965,
14520,2,17,444.7549360760789,448.51950199050174,442.016077226346,439.3324811099738,0.2105289763352537,0.20432281007023242,0.19593780793200707,0.20882157890656228,62,SG,0.6531325999625527,0.41027447593314076,0.04786904502412205,18.999999999999996
18240,1,17,427.6109815033902,427.692172572788,427.0095173508926,436.1386881507317,0.2546562414626732,0.2516154373665525,0.2462516609675378,0.2485466613959849,63,VS,2.17227156586585,0.006737946999085468,0.13302421002386464,0.116
12960,4,18,423.8179691544551,422.9702835450586,432.429384034216,426.3510050205254,0.2649278178494626,0.2587260263014898,0.25646627309092873,0.2591025830759849,64,DB,0.8751960460257918,0.42986350642986443,0.052885033432046806,0.21428570000000002
13680,2,18,403.0466171476405,405.21848289690047,411.690713149251,405.6447782345336,0.2496272562297625,0.24558378137589515,0.23353409539381437,0.2447901252861357,65,AS,0.5591111968454759,0.49056921077390714,0.03196327820589569,
16560,3,18,397.56928081431056,403.35387815953817,399.45464592817245,399.0727630129674,0.25982469671959973,0.24905521250394508,0.2563146149243243,0.25702558610902065,66,AS,0.7609953599777567,0.41859416172607206,0.04980466895182047,
18480,1,18,391.7383786243233,395.0098938818528,396.2167984409117,394.8236856369909,0.21095615533459872,0.2125343354991637,0.19492383863436213,0.2062402713846403,67,AS,1.0107423364126877,0.3536567207091906,0.05481676920910103,
4920,1,21,452.297571276448,504.3420845149576,414.7995312557549,453.3788332094529,0.1441876420546354,0.047389367252942696,0.213916007195382,0.14215166683667158,68,VS,1.680280683365841,0.006737946999085468,0.11005721210546414,0.116
6360,2,21,406.0223830307906,409.5287037379046,413.39476326956895,404.01212862695456,0.23745237522093335,0.23082081996497367,0.22338670353925072,0.24110718198082645,69,SG,0.9375835587749201,0.37335550346231644,0.05705845142768805,10.279670195984115
8520,3,21,342.20203020887567,338.98169538075854,343.749706118432,341.597824810421,0.35524400622486396,0.36107718428116775,0.35228745079752716,0.3562111216904811,70,DB,0.9206393298569625,0.09441712019158376,0.07179166982171103,0.21470710521075112
14160,4,21,350.4774451571635,352.02157339588774,352.0948429840378,347.4005592056118,0.3474980040439641,0.34462322059726375,0.344486810813492,0.35322640184090726,71,SG,1.3599055562112083,0.01991523555138356,0.07250990258746115,18.999999999999996
1680,1,23,380.9808262779111,385.555835258933,383.96588702054623,382.983693192789,0.28331352162200774,0.2746852172734444,0.27772262683096144,0.27953581872174504,72,AS,0.7626285156012744,0.3999540395243722,0.0521330798657034,
3960,3,23,383.6032370730286,387.6802414120355,397.8718414226334,398.1565292814612,0.24428911470125025,0.2550103669753614,0.23410055302697408,0.24644998247610939,73,AS,0.9124459194010499,0.3850327270349089,0.0524814986473139,
13440,4,23,401.0391629502183,404.99664186228,410.1433578986956,403.9337356880247,0.28582600305961053,0.2782356331071862,0.2592614039783512,0.2587313858597066,74,AS,0.8529819779489319,0.3772680162120303,0.05508414168814242,
