agent,group,model,fit_SG,fit_VS,id,fit_DB,fit_AS,Unnamed: 0,r2,lambda,beta,tau,par
2,26,AS,392.9380247043257,397.7812976090896,40,394.9465989678969,408.64888102785625,7680,0.18679054301779235,1.7210239617031389,0.1705935424655708,0.08080449076791767,
2,26,DB,392.9380247043257,397.7812976090896,40,394.9465989678969,408.64888102785625,7680,0.17031296436513382,2.168928931192458,0.05595684630562468,0.10318648272000405,0.21428570000000002
2,26,VS,392.9380247043257,397.7812976090896,40,394.9465989678969,408.64888102785625,7680,0.2041073612884904,2.459835267429854,0.007229822106848746,0.12017365740840269,0.11640929976250586
2,26,SG,392.9380247043257,397.7812976090896,40,394.9465989678969,408.64888102785625,7680,0.18372225686493426,2.263378319174206,0.05742450554817828,0.10316664185500352,2.795095279124369
3,26,AS,291.5109060853273,301.7917489406512,41,299.98271368471086,294.64005563909103,8160,0.2391972316612088,1.7285351678791994,0.009717064932206665,0.07870453818583874,
3,26,DB,291.5109060853273,301.7917489406512,41,299.98271368471086,294.64005563909103,8160,0.26470747923011234,1.754645735998499,0.009676725547293442,0.08093032758113361,0.21428570000000002
3,26,VS,291.5109060853273,301.7917489406512,41,299.98271368471086,294.64005563909103,8160,0.2594299740814355,1.7002490269591684,0.006817229159118883,0.07942272902283944,0.1161219357309903
3,26,SG,291.5109060853273,301.7917489406512,41,299.98271368471086,294.64005563909103,8160,0.2684469458751584,1.6584819857338795,0.01035835619804759,0.07353273735931286,3.398400080307927
4,26,AS,388.8948000541884,387.2896206192105,42,382.8354572342374,386.1165282365868,9360,0.447680909285973,1.2731416838920744,0.28969704379278444,0.06929989338268583,
4,26,DB,388.8948000541884,387.2896206192105,42,382.8354572342374,386.1165282365868,9360,0.4376057550145207,1.398349139272366,0.24741616594894061,0.07509502012297578,0.21463401565455942
4,26,VS,388.8948000541884,387.2896206192105,42,382.8354572342374,386.1165282365868,9360,0.43406257323480596,2.283056260560137,0.006737946999085468,0.12051285579393539,0.116
4,26,SG,388.8948000541884,387.2896206192105,42,382.8354572342374,386.1165282365868,9360,0.4535585763870724,1.4029273223710057,0.24605191491465883,0.07466450909430658,11.029890684258868
1,26,AS,438.44607330811766,427.4966519087825,43,445.6485870258103,436.7980092431347,9600,0.2811468788440564,1.2823339941584604,0.21829550369137535,0.08412790348923782,
1,26,DB,438.44607330811766,427.4966519087825,43,445.6485870258103,436.7980092431347,9600,0.2872554185161213,1.3119296052213412,0.21996849205417987,0.08418693343988587,0.21428570000000002
1,26,VS,438.44607330811766,427.4966519087825,43,445.6485870258103,436.7980092431347,9600,0.2789628720508105,1.9048245555456667,0.006737946999085468,0.1309247163543077,0.116
1,26,SG,438.44607330811766,427.4966519087825,43,445.6485870258103,436.7980092431347,9600,0.2759744264328023,1.136198332431186,0.26222095455109673,0.07819009372261711,11.460192385972276
1,28,AS,374.0150750498729,388.8915550146609,44,377.98314954558464,374.26130546420046,14160,0.3032183605567148,0.7633347225215709,0.4566536872988121,0.04041401947166262,
1,28,DB,374.0150750498729,388.8915550146609,44,377.98314954558464,374.26130546420046,14160,0.2962892108345372,0.7611377003236527,0.4576895577726901,0.04145120517460953,0.21428570000000002
1,28,VS,374.0150750498729,388.8915550146609,44,377.98314954558464,374.26130546420046,14160,0.2759804678908129,0.9428090187606957,0.3750497939934866,0.04922588980358438,0.116
1,28,SG,374.0150750498729,388.8915550146609,44,377.98314954558464,374.26130546420046,14160,0.30367678046085944,0.7695770828702977,0.4435270114131184,0.040748727678145275,18.497417622353453
4,28,AS,395.5392312056501,399.74030480973454,45,390.9062131393636,393.7356337938368,14880,0.20293203209109445,1.1644634872330675,0.2785115307470825,0.06965503644941339,
4,28,DB,395.5392312056501,399.74030480973454,45,390.9062131393636,393.7356337938368,14880,0.19833604626220724,0.9002998140044172,0.36452167314083483,0.056214335610084036,0.21428570000000002
4,28,VS,395.5392312056501,399.74030480973454,45,390.9062131393636,393.7356337938368,14880,0.21661903873563476,1.7093411876649454,0.08699814516033454,0.10048964722413983,0.12919501407426223
4,28,SG,395.5392312056501,399.74030480973454,45,390.9062131393636,393.7356337938368,14880,0.19985676004283848,1.1987994413278096,0.2696666594873334,0.07023866870680089,7.611608643006498
3,28,AS,409.1447878865472,408.8088315520676,46,412.6216290307224,420.36119247954014,16800,0.21739181534959584,1.81760740899748,0.09045769462938205,0.09562705098682442,
3,28,DB,409.1447878865472,408.8088315520676,46,412.6216290307224,420.36119247954014,16800,0.2318009611247751,2.046910646262796,0.02379064991525788,0.1081604940088089,0.21744554704659788
3,28,VS,409.1447878865472,408.8088315520676,46,412.6216290307224,420.36119247954014,16800,0.23889944349325598,2.005780390319421,0.03608064243851312,0.10334136153151799,0.17465178698520692
3,28,SG,409.1447878865472,408.8088315520676,46,412.6216290307224,420.36119247954014,16800,0.23827397620047858,2.7841451451103296,0.023635522054893787,0.10910102492963106,2.4289515664136374
2,28,AS,425.6665822116783,416.68355589834624,47,426.4472125121406,423.99844160449845,27600,0.2605548888170453,1.76369921949694,0.043375088641388816,0.10649949879106525,
2,28,DB,425.6665822116783,416.68355589834624,47,426.4472125121406,423.99844160449845,27600,0.2660539135613898,1.7634364451897997,0.04765068257525173,0.10742558466873708,0.21428570000000002
2,28,VS,425.6665822116783,416.68355589834624,47,426.4472125121406,423.99844160449845,27600,0.249246936715532,1.8727010292359338,0.01154242679537897,0.11481861101090982,0.116
2,28,SG,425.6665822116783,416.68355589834624,47,426.4472125121406,423.99844160449845,27600,0.2571192764557432,1.7022645749417522,0.0452200578375373,0.10621721340672645,18.999999999999996
4,29,AS,400.8544152123562,405.4396321005539,48,408.89598369694806,403.4063746354345,10320,0.2716990467247304,1.2164532582763816,0.25306328887041324,0.07892678560412805,
4,29,DB,400.8544152123562,405.4396321005539,48,408.89598369694806,403.4063746354345,10320,0.2770300111981645,0.8394684291969311,0.3683371226924126,0.052960757152165534,0.21428570000000002
4,29,VS,400.8544152123562,405.4396321005539,48,408.89598369694806,403.4063746354345,10320,0.2719113759913783,1.6800402212722845,0.09990267204568275,0.10567946838237806,0.1275395125477489
4,29,SG,400.8544152123562,405.4396321005539,48,408.89598369694806,403.4063746354345,10320,0.2699161482592576,1.6046733076054527,0.1063848780686174,0.10125875242265449,7.664550225945509
3,29,AS,524.066261891361,408.2602790388244,49,472.29432536984274,540.4237880167532,12720,0.1714192770808078,1.6774004104210496,0.06855827520033757,0.11480124553126982,
3,29,DB,524.066261891361,408.2602790388244,49,472.29432536984274,540.4237880167532,12720,0.15295437278522683,1.6762916802974244,0.06859589642796374,0.11148445516476635,0.2418179147694244
3,29,VS,524.066261891361,408.2602790388244,49,472.29432536984274,540.4237880167532,12720,0.18435804632153574,1.8504515237891166,0.006737946999085468,0.1286419459369131,0.11688805314606666
3,29,SG,524.066261891361,408.2602790388244,49,472.29432536984274,540.4237880167532,12720,0.1529617185060304,1.6891881533513475,0.06540928196604241,0.11458130114362484,15.79584493895627
1,29,AS,380.1010879989094,378.9632180967829,50,375.9699321738128,378.94528080580847,16320,-0.006134931692752532,0.7049392485845537,0.4712777133785797,0.044298016042683325,
1,29,DB,380.1010879989094,378.9632180967829,50,375.9699321738128,378.94528080580847,16320,0.12070521444157757,0.745812083425775,0.4549025503316284,0.04561344494412932,0.21428570000000002
1,29,VS,380.1010879989094,378.9632180967829,50,375.9699321738128,378.94528080580847,16320,0.23992071209334354,0.7914356227038861,0.39536231746793693,0.049426057597169754,0.116
1,29,SG,380.1010879989094,378.9632180967829,50,375.9699321738128,378.94528080580847,16320,0.02431872115482299,0.6659640311103235,0.4492843384299984,0.04139812857688307,16.03192780909224
2,29,AS,454.96843640049656,438.1045726448423,51,454.9723819967951,445.0543548908323,24720,0.2489574770982112,0.966123503920989,0.33189253845821937,0.05000178571304486,
2,29,DB,454.96843640049656,438.1045726448423,51,454.9723819967951,445.0543548908323,24720,0.23873718783523262,1.8116947841661617,0.13215970641057279,0.10581726293253531,0.21428570000000002
2,29,VS,454.96843640049656,438.1045726448423,51,454.9723819967951,445.0543548908323,24720,0.2451720564595507,2.335174135436027,0.006737946999085468,0.14619577238340206,0.116
2,29,SG,454.96843640049656,438.1045726448423,51,454.9723819967951,445.0543548908323,24720,0.253708592013497,2.9651019939276777,0.006737946999085468,0.14998477132642957,12.866605368163244
4,30,AS,358.55352558859323,376.19525142485446,52,387.68750459775634,375.2451847804045,2400,0.23941223870532272,0.6018318417853872,0.4077264001262257,0.0319206102761077,
4,30,DB,358.55352558859323,376.19525142485446,52,387.68750459775634,375.2451847804045,2400,0.22679918558167905,0.8597173003851616,0.32107024441369475,0.047898626556498014,0.21428570000000002
4,30,VS,358.55352558859323,376.19525142485446,52,387.68750459775634,375.2451847804045,2400,0.2256357256269802,1.2883198971035188,0.18165183623658407,0.08785793270545378,0.14528678616413077
4,30,SG,358.55352558859323,376.19525142485446,52,387.68750459775634,375.2451847804045,2400,0.2290705600098467,0.7404742095245955,0.3308786913384206,0.0466595122923835,3.6919870119893554
1,30,AS,410.4869992226143,412.3635735360362,53,411.2303427433257,404.4969279339075,25440,0.30764183127582967,0.8097911867692626,0.43088991015766953,0.04722843140194221,
1,30,DB,410.4869992226143,412.3635735360362,53,411.2303427433257,404.4969279339075,25440,0.308534808319088,0.8331028049499328,0.4177555362508238,0.050939097079403396,0.21428570000000002
1,30,VS,410.4869992226143,412.3635735360362,53,411.2303427433257,404.4969279339075,25440,0.2777998430543328,1.9248174034979462,0.10307489356727798,0.11928394369841788,0.116
1,30,SG,410.4869992226143,412.3635735360362,53,411.2303427433257,404.4969279339075,25440,0.3089824235452262,1.883955783379053,0.11314046313543377,0.11251649369431363,16.486644725357763
3,30,AS,381.3240257211779,396.9975877901494,54,368.50536234911226,381.4741485076663,27360,0.28978983741660636,1.109842399493119,0.3334206857781844,0.06533041558548436,
3,30,DB,381.3240257211779,396.9975877901494,54,368.50536234911226,381.4741485076663,27360,0.313934497709336,0.8062846521751865,0.43071690731102086,0.04783546439330833,0.21428570000000002
3,30,VS,381.3240257211779,396.9975877901494,54,368.50536234911226,381.4741485076663,27360,0.26088904720632505,1.8072740625012904,0.10938980581728959,0.11012479159964308,0.116
3,30,SG,381.3240257211779,396.9975877901494,54,368.50536234911226,381.4741485076663,27360,0.29006932877668024,1.6207053884312586,0.16786211525188544,0.09435676757936257,3.680165793471551
2,30,AS,371.1652627203335,387.9143166873535,55,371.40568963372624,371.8853330902135,29040,0.301386621520512,0.8513132617015783,0.4475941793675916,0.05074263110948352,
2,30,DB,371.1652627203335,387.9143166873535,55,371.40568963372624,371.8853330902135,29040,0.2782221108584785,0.8859667777217586,0.434145057246012,0.05176643751370783,0.21428570000000002
2,30,VS,371.1652627203335,387.9143166873535,55,371.40568963372624,371.8853330902135,29040,0.2996178332850328,1.0205893515891655,0.3725388724935399,0.06437259490368599,0.116
2,30,SG,371.1652627203335,387.9143166873535,55,371.40568963372624,371.8853330902135,29040,0.33246234718836715,0.8401130201519362,0.44200397681480097,0.05058591066782571,16.76655069273259
2,32,AS,326.18713093202814,360.2508213639387,56,330.20526217541806,323.5885905419947,3360,0.30190557161551773,1.5511333215249767,0.006737946999085468,0.07176930158438902,
2,32,DB,326.18713093202814,360.2508213639387,56,330.20526217541806,323.5885905419947,3360,0.2921433338750702,1.6040731876687901,0.006737946999085468,0.07454458313938307,0.21428570000000002
2,32,VS,326.18713093202814,360.2508213639387,56,330.20526217541806,323.5885905419947,3360,0.21456836153100406,1.6126504462853337,0.006737946999085468,0.10049648772534657,0.116
2,32,SG,326.18713093202814,360.2508213639387,56,330.20526217541806,323.5885905419947,3360,0.2884230903914632,1.4850037998697316,0.006759002174686637,0.07219268683728716,18.91142165853409
1,32,AS,382.2082673433436,421.8777501100028,57,380.21001838843154,374.9664418729669,3840,0.3975583761101371,0.5187879627204413,0.44842240848552495,0.015218559224273103,
1,32,DB,382.2082673433436,421.8777501100028,57,380.21001838843154,374.9664418729669,3840,0.3852397761344427,0.5220354241981249,0.44834996565748225,0.016187923742844994,0.21428570000000002
1,32,VS,382.2082673433436,421.8777501100028,57,380.21001838843154,374.9664418729669,3840,0.3293024038127127,1.9033735342931568,0.006737946999085468,0.13956937670706018,0.116
1,32,SG,382.2082673433436,421.8777501100028,57,380.21001838843154,374.9664418729669,3840,0.39272053899822573,0.9632046497334674,0.4476735023842741,0.048327272992765,18.999999999999996
3,32,AS,235.41383757027347,239.129219677712,58,251.81857606539612,237.46164752973635,5280,0.5579053627639847,0.7487206843091747,0.01339460518772676,0.07503316941612168,
3,32,DB,235.41383757027347,239.129219677712,58,251.81857606539612,237.46164752973635,5280,0.5311763259749972,0.7641748057453093,0.011222632634288899,0.07857621598677667,0.21428570000000002
3,32,VS,235.41383757027347,239.129219677712,58,251.81857606539612,237.46164752973635,5280,0.5548007574035261,0.7142926841521514,0.006737946999085468,0.07608167208348296,0.116
3,32,SG,235.41383757027347,239.129219677712,58,251.81857606539612,237.46164752973635,5280,0.5617178765344186,0.7268632786589593,0.011529571325959135,0.07346198014703016,7.596696113002987
4,32,AS,385.6188485910316,430.1962597618236,59,384.302106582723,380.7659970279668,8400,0.2911082396713818,0.5122586626802252,0.524858772594196,0.024795831007975885,
4,32,DB,385.6188485910316,430.1962597618236,59,384.302106582723,380.7659970279668,8400,0.2845248815287117,0.44369968725033815,0.6544243572732982,0.016181192420485994,0.21428570000000002
4,32,VS,385.6188485910316,430.1962597618236,59,384.302106582723,380.7659970279668,8400,0.19908136165071616,1.9626573537201886,0.006737946999085468,0.1772183949284955,0.116
4,32,SG,385.6188485910316,430.1962597618236,59,384.302106582723,380.7659970279668,8400,0.2820734347938293,0.7525097801879127,0.44997408449496296,0.049676517133359036,18.999999999999996
2,34,AS,347.675687899923,353.5730805721513,60,354.86976453132445,354.75984765355423,11040,0.34129350289726385,1.5068179604790277,0.009479054692471452,0.08601522634938036,
2,34,DB,347.675687899923,353.5730805721513,60,354.86976453132445,354.75984765355423,11040,0.33355682651119206,1.5485899581250184,0.010213693608885195,0.08519970720325919,0.21428570000000002
2,34,VS,347.675687899923,353.5730805721513,60,354.86976453132445,354.75984765355423,11040,0.3286747928031998,1.4961876764099205,0.006737946999085468,0.08698150895498528,0.116
2,34,SG,347.675687899923,353.5730805721513,60,354.86976453132445,354.75984765355423,11040,0.33609365442121797,1.4758578792804826,0.006737946999085468,0.08128997427211004,5.848606742113148
4,34,AS,407.74370391228223,410.659754379121,61,407.777750164546,404.82979664481866,15600,0.33952523371311155,0.9850428461364147,0.3027355583493717,0.0625681974094973,
4,34,DB,407.74370391228223,410.659754379121,61,407.777750164546,404.82979664481866,15600,0.33932059577385076,1.1113649502061926,0.26078981462878115,0.07113852985188465,0.21428570000000002
4,34,VS,407.74370391228223,410.659754379121,61,407.777750164546,404.82979664481866,15600,0.34173469940070544,1.8466514680311485,0.041384781114606146,0.1111200777246165,0.116
4,34,SG,407.74370391228223,410.659754379121,61,407.777750164546,404.82979664481866,15600,0.35271418051350545,1.2269432690365214,0.2263287973992717,0.076218435644842,18.999999999999996
3,34,AS,347.14298602689007,386.8548625403461,62,352.6756694299113,348.44748989840235,18000,0.35127727679416676,0.7742869401095034,0.4807349630317055,0.04811413062607713,
3,34,DB,347.14298602689007,386.8548625403461,62,352.6756694299113,348.44748989840235,18000,0.3434054561629336,0.7659401203246645,0.4847198202742333,0.04891605145357774,0.21428570000000002
3,34,VS,347.14298602689007,386.8548625403461,62,352.6756694299113,348.44748989840235,18000,0.2797722836638453,2.1906705377818434,0.10872677229861147,0.10319562908923244,0.116
3,34,SG,347.14298602689007,386.8548625403461,62,352.6756694299113,348.44748989840235,18000,0.3537059391564835,0.9887869288100988,0.4083311732667356,0.054684285823675405,16.680709255989974
1,34,AS,352.5395304560138,356.6456149655239,63,353.92900109227514,349.7432370658336,28560,0.2463074186849105,2.0374766632414656,0.006740829359725752,0.08140002350953755,
1,34,DB,352.5395304560138,356.6456149655239,63,353.92900109227514,349.7432370658336,28560,0.24081906106821654,2.0828223093891767,0.006737946999085468,0.08373679402311401,0.21428570000000002
1,34,VS,352.5395304560138,356.6456149655239,63,353.92900109227514,349.7432370658336,28560,0.23545348468563193,2.1200177813559438,0.006759025504812157,0.08491883090377321,0.11616610935871484
1,34,SG,352.5395304560138,356.6456149655239,63,353.92900109227514,349.7432370658336,28560,0.24088244673786208,1.7350745737124051,0.006801804875007254,0.07842295776961573,7.93304174488001
3,35,AS,403.0110102446397,403.6607215457774,64,396.2927514296968,395.2610632747528,7920,0.22761788738485245,1.2616332974320534,0.27122108849001614,0.06382283819592102,
3,35,DB,403.0110102446397,403.6607215457774,64,396.2927514296968,395.2610632747528,7920,0.22690431482800066,1.3522398616379252,0.26490728040515943,0.06460369571657865,0.21428570000000002
3,35,VS,403.0110102446397,403.6607215457774,64,396.2927514296968,395.2610632747528,7920,0.20653193614949478,1.7317710897522807,0.13022120223375025,0.0984019757141579,0.116
3,35,SG,403.0110102446397,403.6607215457774,64,396.2927514296968,395.2610632747528,7920,0.20197302652562016,1.2052790366438577,0.2678556666638623,0.06613129663262575,18.999999999999996
2,35,AS,349.1303296719061,351.3538819056787,65,350.8954262072073,347.0824617393028,13200,0.35381862035466094,1.2007391725169003,0.08856767752059713,0.07416292755978562,
2,35,DB,349.1303296719061,351.3538819056787,65,350.8954262072073,347.0824617393028,13200,0.34671982709365257,1.2432493794330708,0.08333897395170899,0.07730846625510376,0.21428570000000002
2,35,VS,349.1303296719061,351.3538819056787,65,350.8954262072073,347.0824617393028,13200,0.34586629639590444,1.2600503633284459,0.0514601013833084,0.08010480813739712,0.116
2,35,SG,349.1303296719061,351.3538819056787,65,350.8954262072073,347.0824617393028,13200,0.35000599865263166,1.2465115381067087,0.06305801765256425,0.0783950479600891,18.974723368076727
4,35,AS,395.0409466910908,404.9882239955547,66,396.0683235401109,397.4449883846303,16080,0.26412202475731916,0.8708380597557495,0.4101248506190857,0.05446773269082962,
4,35,DB,395.0409466910908,404.9882239955547,66,396.0683235401109,397.4449883846303,16080,0.2622012775320498,0.8702009163015108,0.4083327639744273,0.0558003522228515,0.21428570000000002
4,35,VS,395.0409466910908,404.9882239955547,66,396.0683235401109,397.4449883846303,16080,0.24848394629342707,2.14384995143399,0.006737946999085468,0.13620137466645119,0.116
4,35,SG,395.0409466910908,404.9882239955547,66,396.0683235401109,397.4449883846303,16080,0.24969354744364494,1.217365417800864,0.278929587951717,0.07394614301110161,7.968287095751063
1,35,AS,428.6430640261965,426.19434355088686,67,415.251757512425,414.8684773259893,23520,0.25315414262381725,0.7633662019177355,0.321801210705142,0.04025413391105416,
1,35,DB,428.6430640261965,426.19434355088686,67,415.251757512425,414.8684773259893,23520,0.2567163123303493,0.6026014068253379,0.4503899323497817,0.027705609992355912,0.21428570000000002
1,35,VS,428.6430640261965,426.19434355088686,67,415.251757512425,414.8684773259893,23520,0.23912410361766753,1.5079595685929432,0.006737946999085468,0.11158215721438038,0.116
1,35,SG,428.6430640261965,426.19434355088686,67,415.251757512425,414.8684773259893,23520,0.2586928280492548,1.1366320735934357,0.17809714255990888,0.07478648772995462,18.999999999999996
2,36,AS,368.3013032495679,368.0115187192704,68,372.1009334597071,370.06191740344735,9840,0.3218114036637702,0.7019864237735088,0.48508480877171584,0.045603885200150907,
2,36,DB,368.3013032495679,368.0115187192704,68,372.1009334597071,370.06191740344735,9840,0.3188049258244221,0.6598443647928779,0.5039933085310233,0.04336789434202542,0.21428570000000002
2,36,VS,368.3013032495679,368.0115187192704,68,372.1009334597071,370.06191740344735,9840,0.3070475151995669,0.7250584861009802,0.4629112776722029,0.047980966954761534,0.116
2,36,SG,368.3013032495679,368.0115187192704,68,372.1009334597071,370.06191740344735,9840,0.3196834891492115,0.6719770662980188,0.46687742561383017,0.04284344811006041,12.159623289274055
1,36,AS,365.41741496417626,372.2045572172128,69,365.8893164010904,364.2744513453714,23280,0.31103657861695716,1.1647137064759074,0.24650600927804658,0.057995526580450436,
1,36,DB,365.41741496417626,372.2045572172128,69,365.8893164010904,364.2744513453714,23280,0.3072404369111785,1.1467617939182844,0.25473791015027847,0.057720665600229426,0.21624885184819054
1,36,VS,365.41741496417626,372.2045572172128,69,365.8893164010904,364.2744513453714,23280,0.3148539119501512,1.1888835174268477,0.23118484971691403,0.0664589927640876,0.116
1,36,SG,365.41741496417626,372.2045572172128,69,365.8893164010904,364.2744513453714,23280,0.31431440509449166,1.142162933141914,0.24854968587094817,0.05861829311936786,13.740581943604134
4,36,AS,380.58512731384326,388.579927994564,70,383.4478666409712,382.4444743297307,24240,0.37912652371396194,0.6425595654877125,0.5184745794994425,0.04007038211390208,
4,36,DB,380.58512731384326,388.579927994564,70,383.4478666409712,382.4444743297307,24240,0.3825282602599388,0.6498652857602374,0.5151306031955475,0.04145752460108624,0.21428570000000002
4,36,VS,380.58512731384326,388.579927994564,70,383.4478666409712,382.4444743297307,24240,0.35706767061189737,0.8802852184933581,0.4221768125181248,0.058997603255407434,0.116
4,36,SG,380.58512731384326,388.579927994564,70,383.4478666409712,382.4444743297307,24240,0.39733608639339235,0.6117443165849982,0.5012033156670028,0.03720023112816854,17.528648310316683
3,36,AS,320.44057104029207,342.1592333130153,71,328.18157365167974,330.15781534621334,30480,0.2879833316218018,0.8844092906267771,0.40607655930197417,0.04619938216015839,
3,36,DB,320.44057104029207,342.1592333130153,71,328.18157365167974,330.15781534621334,30480,0.28611526423299244,0.7023135760692506,0.4632892376485645,0.037485847252092405,0.21428570000000002
3,36,VS,320.44057104029207,342.1592333130153,71,328.18157365167974,330.15781534621334,30480,0.27656064004002484,1.1239698590198812,0.32469209252150955,0.059274975505046436,0.116
3,36,SG,320.44057104029207,342.1592333130153,71,328.18157365167974,330.15781534621334,30480,0.2914449741777085,0.6940359089756141,0.4556461375333144,0.03653354145719026,10.005340449272284
2,37,AS,378.5889122928693,395.5906153521057,72,373.6920886849865,372.8441407420271,2880,0.31789455856799936,0.8280278262923728,0.4032671677990752,0.05054066161104725,
2,37,DB,378.5889122928693,395.5906153521057,72,373.6920886849865,372.8441407420271,2880,0.2933027306055768,0.828483410574094,0.4007149356632865,0.051286722551963905,0.21428570000000002
2,37,VS,378.5889122928693,395.5906153521057,72,373.6920886849865,372.8441407420271,2880,0.267049510788392,2.1203993846843168,0.006737946999085468,0.13689021044035615,0.116
2,37,SG,378.5889122928693,395.5906153521057,72,373.6920886849865,372.8441407420271,2880,0.3010105176126948,1.1332419109240979,0.3039300998766634,0.0654403180263002,8.557122175948972
3,37,AS,311.59107337575495,335.83472284235006,73,312.01302272667056,310.3359272211162,15360,0.30585676945461676,1.2883378872228946,0.14081148642369756,0.06393798168646936,
3,37,DB,311.59107337575495,335.83472284235006,73,312.01302272667056,310.3359272211162,15360,0.3042781008900827,1.3353846249531267,0.13098303459247473,0.06568916154609494,0.21431746228769727
3,37,VS,311.59107337575495,335.83472284235006,73,312.01302272667056,310.3359272211162,15360,0.2635084806014383,1.5131192456820937,0.006737946999085468,0.10297107513828552,0.116
3,37,SG,311.59107337575495,335.83472284235006,73,312.01302272667056,310.3359272211162,15360,0.295161430981252,1.2836701707591414,0.13527643332343145,0.06474671728415259,12.762167445642373
4,37,AS,306.5929231008239,311.7787588108372,74,312.00946287316174,309.0288808358051,26400,0.4222315452058795,0.9105107190029227,0.025982751013297858,0.07155126776827288,
4,37,DB,306.5929231008239,311.7787588108372,74,312.00946287316174,309.0288808358051,26400,0.4191092097178073,0.9385089890312444,0.021462707145691512,0.07359731586181494,0.2146218379460137
4,37,VS,306.5929231008239,311.7787588108372,74,312.00946287316174,309.0288808358051,26400,0.3747591179006954,0.8802273787754491,0.006737946999085468,0.08029960080483003,0.116
4,37,SG,306.5929231008239,311.7787588108372,74,312.00946287316174,309.0288808358051,26400,0.41989477465920133,0.8839181465868362,0.02299539807339574,0.07121365781033623,18.790496732987574
1,37,AS,375.44720092371495,393.688626973772,75,379.5872733140105,366.3783006374042,30720,0.4246649410977043,1.0591852262070809,0.34595419389329135,0.06049256189510922,
1,37,DB,375.44720092371495,393.688626973772,75,379.5872733140105,366.3783006374042,30720,0.419115837281298,1.1229200896429568,0.34804159411031566,0.06194254707212733,0.21428570000000002
1,37,VS,375.44720092371495,393.688626973772,75,379.5872733140105,366.3783006374042,30720,0.41954535097246987,2.786101288481584,0.006737946999085468,0.15791858734881714,0.116
1,37,SG,375.44720092371495,393.688626973772,75,379.5872733140105,366.3783006374042,30720,0.42920008966747025,2.0712415346285518,0.1009802750135583,0.1049322971261709,2.847447416598238
4,38,AS,260.23325825799355,264.2713006091206,76,260.6798893444293,266.87282209702136,7200,0.2424584279168484,0.9152860712700143,0.02038112710762153,0.06372598830061622,
4,38,DB,260.23325825799355,264.2713006091206,76,260.6798893444293,266.87282209702136,7200,0.24750107373947658,0.9461968478663157,0.01697575560136932,0.06262087010532677,0.21428570000000002
4,38,VS,260.23325825799355,264.2713006091206,76,260.6798893444293,266.87282209702136,7200,0.20072845165754072,0.8876836154048385,0.01730341104570592,0.06303392045877311,0.116
4,38,SG,260.23325825799355,264.2713006091206,76,260.6798893444293,266.87282209702136,7200,0.24822352339723236,0.9100379672096489,0.015256815110912723,0.06251043995368818,7.648241291503677
1,38,AS,403.8006021160812,429.3115607093863,77,404.1886504467747,406.8971994408014,12480,0.23897593519786522,0.7392221225182559,0.3851702094355161,0.03164771002168433,
1,38,DB,403.8006021160812,429.3115607093863,77,404.1886504467747,406.8971994408014,12480,0.23474236137164067,1.3189240204788002,0.2006662732268398,0.06820109243858268,0.21428570000000002
1,38,VS,403.8006021160812,429.3115607093863,77,404.1886504467747,406.8971994408014,12480,0.17623335642954213,2.0353657642205283,0.006737946999085468,0.15889611641573678,0.116
1,38,SG,403.8006021160812,429.3115607093863,77,404.1886504467747,406.8971994408014,12480,0.23623769979094697,1.9672738275605823,0.006737946999085468,0.10840475603711408,9.265710672448902
3,38,AS,435.1848226734848,448.55294687371344,78,423.3473984114025,442.4314715325641,17520,0.1763024347563681,0.529999714665391,0.4316543414511868,0.023883245652682954,
3,38,DB,435.1848226734848,448.55294687371344,78,423.3473984114025,442.4314715325641,17520,0.2118322412377662,0.5230519705247216,0.436019432469063,0.02321018229562728,0.22872004175897975
3,38,VS,435.1848226734848,448.55294687371344,78,423.3473984114025,442.4314715325641,17520,0.1649057673431355,1.8061557270730433,0.006737946999085468,0.16860008622885655,0.116
3,38,SG,435.1848226734848,448.55294687371344,78,423.3473984114025,442.4314715325641,17520,0.18979389593276808,0.8521406654270877,0.3447316852289157,0.06126373364961286,18.999999999999996
2,38,AS,410.2385300636891,442.4685754734742,79,411.04171900731217,408.76774567436416,21840,0.5031490571193826,0.6478316910499304,0.510561275120993,0.04124070528024176,
2,38,DB,410.2385300636891,442.4685754734742,79,411.04171900731217,408.76774567436416,21840,0.5146787604932355,0.6560761096271706,0.5082808146950422,0.04309816919791147,0.21428570000000002
2,38,VS,410.2385300636891,442.4685754734742,79,411.04171900731217,408.76774567436416,21840,0.5079924442954578,1.9024099381111863,0.006737946999085468,0.18190689846125818,0.116
2,38,SG,410.2385300636891,442.4685754734742,79,411.04171900731217,408.76774567436416,21840,0.5155102766988636,0.6311161671232037,0.5887069003120349,0.03900096496387455,18.999999999999996
2,39,AS,336.12146342539467,359.5393767117097,80,336.6640429564354,331.29275051042606,1200,-0.03341042084090379,1.1928816677931868,0.12777523971315563,0.06408412412895645,
2,39,DB,336.12146342539467,359.5393767117097,80,336.6640429564354,331.29275051042606,1200,0.19656266225880709,1.4684261216043422,0.033779380651254666,0.07960477172209438,0.21428570000000002
2,39,VS,336.12146342539467,359.5393767117097,80,336.6640429564354,331.29275051042606,1200,0.227297998639725,1.4850804697985813,0.006737946999085468,0.11305277653354363,0.116
