agent,group,model,fit_SG,fit_VS,id,fit_DB,fit_AS,Unnamed: 0,r2,lambda,beta,tau,par
2,10,AS,352.47858833283874,366.29802209683857,21,338.67477279815967,333.48189266113826,4440,0.3791395036019719,0.3734085979983535,20.08553692318767,0.0011888513200742161,
2,10,DB,352.47858833283874,366.29802209683857,21,338.67477279815967,333.48189266113826,4440,0.36947164993267956,0.37341610701908884,20.08553692318767,0.001221204966052885,0.21428570000000002
2,10,VS,352.47858833283874,366.29802209683857,21,338.67477279815967,333.48189266113826,4440,0.3180440172811785,0.7754244966155825,0.442906598122502,0.036669726975582406,0.116
2,10,SG,352.47858833283874,366.29802209683857,21,338.67477279815967,333.48189266113826,4440,0.34377237223979384,0.659008596669717,0.6791951659397389,0.02541902856352771,18.999999999999996
3,10,AS,346.23125227726314,367.1238586153696,22,361.8643410197848,356.1907611058352,8280,0.3368612280929068,0.9307101106307432,0.439987500477057,0.02955624649461243,
3,10,DB,346.23125227726314,367.1238586153696,22,361.8643410197848,356.1907611058352,8280,0.3262984307739294,0.9450270668752564,0.43423143895747296,0.030480859426385322,0.21428570000000002
3,10,VS,346.23125227726314,367.1238586153696,22,361.8643410197848,356.1907611058352,8280,0.31650651469971214,0.9641582875014494,0.4176379052077203,0.03320772023989426,0.116
3,10,SG,346.23125227726314,367.1238586153696,22,361.8643410197848,356.1907611058352,8280,0.35540336105804204,0.925947991903879,0.431083341963123,0.029648594054931535,6.599502358864005
4,10,AS,469.9665225663481,431.7677700968361,23,470.2401607326967,458.7491818562282,12120,0.1459229090472352,0.7546202706556697,0.3769036999211576,0.03302205389493249,
4,10,DB,469.9665225663481,431.7677700968361,23,470.2401607326967,458.7491818562282,12120,0.1245295590442924,1.307300758357758,0.18525599419603472,0.07348288636192815,0.22970635770160033
4,10,VS,469.9665225663481,431.7677700968361,23,470.2401607326967,458.7491818562282,12120,0.1961555995384031,1.8664629427017068,0.006737946999085468,0.11171120810114941,0.11811029505793734
4,10,SG,469.9665225663481,431.7677700968361,23,470.2401607326967,458.7491818562282,12120,0.12503900537865545,1.6188370916597532,0.06032787594174348,0.10373641319663354,18.46472628631721
1,11,AS,494.1943611505234,420.23891841998966,24,466.19807934470987,3899.4689179959673,720,-6.308696626120052,1.2628543713258875,0.897617771706012,0.05406517895180995,
1,11,DB,494.1943611505234,420.23891841998966,24,466.19807934470987,3899.4689179959673,720,0.08374034236179707,1.6292603444197287,0.0562014629144524,0.07520364581760935,0.29636168841967114
1,11,VS,494.1943611505234,420.23891841998966,24,466.19807934470987,3899.4689179959673,720,0.16830527339887708,1.928321384903028,0.006737946999085468,0.0997609527268287,0.116
1,11,SG,494.1943611505234,420.23891841998966,24,466.19807934470987,3899.4689179959673,720,0.026478025330102045,1.2464979558972193,0.09443802180886637,0.0673763676745184,4.1951460361997635
2,11,AS,342.3213334260806,392.3204569644941,25,327.97082086541093,322.7014003912635,4560,0.39921010392356315,0.9361210996077072,0.34875874437291404,0.02863228546439073,
2,11,DB,342.3213334260806,392.3204569644941,25,327.97082086541093,322.7014003912635,4560,0.3893997511478775,0.9383371072308174,0.34795318786900276,0.029358427485807984,0.21428570000000002
2,11,VS,342.3213334260806,392.3204569644941,25,327.97082086541093,322.7014003912635,4560,0.26959670369394606,2.0552975104943165,0.04623329297282107,0.083980734982985,0.116
2,11,SG,342.3213334260806,392.3204569644941,25,327.97082086541093,322.7014003912635,4560,0.3626826593115393,1.335287190273697,0.2636414374717499,0.04261188196556637,15.247104648423596
3,11,AS,275.25437329777543,297.79595166505345,26,285.68294619579297,283.1212526917219,8400,0.46983715960381034,1.1911331746656844,0.2647949005706344,0.0273356385276805,
3,11,DB,275.25437329777543,297.79595166505345,26,285.68294619579297,283.1212526917219,8400,0.4648666498018744,1.1698260813785963,0.26501018678856264,0.026920764620765533,0.21428570000000002
3,11,VS,275.25437329777543,297.79595166505345,26,285.68294619579297,283.1212526917219,8400,0.44166631289611635,1.2662663596158596,0.2480993514067359,0.032170969851661416,0.116
3,11,SG,275.25437329777543,297.79595166505345,26,285.68294619579297,283.1212526917219,8400,0.48444559464675796,1.138570478143604,0.25870100270037794,0.026272517773794475,11.895425635210017
4,11,AS,301.36594855475823,374.3144364954461,27,308.39419405998,300.2988359082308,12240,0.44091811749675525,0.8269601362629694,0.40397177585081007,0.0264939671845762,
4,11,DB,301.36594855475823,374.3144364954461,27,308.39419405998,300.2988359082308,12240,0.42584657031166706,0.8321329579964002,0.41109423974879983,0.027048000791728394,0.21428570000000002
4,11,VS,301.36594855475823,374.3144364954461,27,308.39419405998,300.2988359082308,12240,0.3031194437664505,1.3366416487638721,0.2231239014240396,0.05823546061107827,0.116
4,11,SG,301.36594855475823,374.3144364954461,27,308.39419405998,300.2988359082308,12240,0.4389314186623784,0.9025077136607182,0.35739786689752706,0.031774593197768194,12.967061519659289
1,12,AS,395.0844620309855,438.9661583538806,28,355.0418294530174,858.0670649930863,840,-0.5975078576627275,0.4557445372141826,5.293071045112786,0.006081282683404261,
1,12,DB,395.0844620309855,438.9661583538806,28,355.0418294530174,858.0670649930863,840,0.33900025360521757,0.6147749988594303,1.1392995846982505,0.014526902441584132,0.21428570000000002
1,12,VS,395.0844620309855,438.9661583538806,28,355.0418294530174,858.0670649930863,840,0.1827539876221731,2.1185910673488992,0.006737946999085468,0.1357009845813866,0.116
1,12,SG,395.0844620309855,438.9661583538806,28,355.0418294530174,858.0670649930863,840,0.26445081243150115,0.831954928129991,0.3872263438451919,0.02859036857582596,18.999999999999996
2,12,AS,330.9500001026655,315.4295932005779,29,338.6511725713033,297.4042112608836,4680,0.446307189992107,1.3282993111187442,0.06119649967185538,0.0497652139350688,
2,12,DB,330.9500001026655,315.4295932005779,29,338.6511725713033,297.4042112608836,4680,0.3695155876962689,1.2854737501841127,0.09840431671249039,0.046752554290589096,0.21428570000000002
2,12,VS,330.9500001026655,315.4295932005779,29,338.6511725713033,297.4042112608836,4680,0.41274840366779375,1.4430422059403822,0.006737946999085468,0.07542068738457053,0.116
2,12,SG,330.9500001026655,315.4295932005779,29,338.6511725713033,297.4042112608836,4680,0.3838532589970126,1.1849397012247131,0.09989852409542152,0.04435814659070478,7.655579862046619
3,12,AS,323.2442047500479,383.38006212351166,30,323.10916041742087,318.014010784368,8520,0.4079368597150846,1.64868588420881,0.07802942237409713,0.04063829490196576,
3,12,DB,323.2442047500479,383.38006212351166,30,323.10916041742087,318.014010784368,8520,0.3984509559823327,1.6468325456688067,0.07903108517540627,0.04213232179872572,0.21447776921711237
3,12,VS,323.2442047500479,383.38006212351166,30,323.10916041742087,318.014010784368,8520,0.28624149941185617,1.9806496724106686,0.006872047260146773,0.09319239501588386,0.11603930169852313
3,12,SG,323.2442047500479,383.38006212351166,30,323.10916041742087,318.014010784368,8520,0.3981995369600839,1.8193903921416006,0.047253379896813504,0.045349973511176755,18.996430796781652
4,12,AS,486.8451895378661,493.56232444333193,31,489.9432616437063,485.74779620290735,12360,0.09565819160912538,0.9063118580744668,3.330860666604462,0.045278799872386366,
4,12,DB,486.8451895378661,493.56232444333193,31,489.9432616437063,485.74779620290735,12360,0.08784727649343711,0.9029423692072671,7.738033201624857,0.041027528417804784,0.21428570000000002
4,12,VS,486.8451895378661,493.56232444333193,31,489.9432616437063,485.74779620290735,12360,0.08110948000217642,2.347819292279605,0.022694406299782647,0.2017177724142859,0.116
4,12,SG,486.8451895378661,493.56232444333193,31,489.9432616437063,485.74779620290735,12360,0.0936151176501483,0.9916164722692179,0.4386497744580549,0.05683482699107677,18.999999999999996
1,16,AS,712.5945686229327,428.9661520733656,32,539.0991253200079,3255.8230077979765,960,-5.083956870579747,1.8372607981233051,0.06918240408213756,0.06835519045190402,
1,16,DB,712.5945686229327,428.9661520733656,32,539.0991253200079,3255.8230077979765,960,-0.026224988218053358,1.8454197585155878,0.06917779286048795,0.0705541284769666,0.21428570000000002
1,16,VS,712.5945686229327,428.9661520733656,32,539.0991253200079,3255.8230077979765,960,0.17767058329122715,2.1959776052564814,0.006737946999085468,0.08995637911839496,0.116
1,16,SG,712.5945686229327,428.9661520733656,32,539.0991253200079,3255.8230077979765,960,-0.3507863579752113,1.6853164358071688,0.0850294044849869,0.07355778751209505,18.999999999999996
2,16,AS,274.5555686990149,385.12974283629086,33,288.33160716307174,278.37276183569264,4800,0.477111798880547,0.803900444300906,0.4388553069720645,0.02250731653811064,
2,16,DB,274.5555686990149,385.12974283629086,33,288.33160716307174,278.37276183569264,4800,0.45839586938481647,0.8110626881147872,0.43733671156942866,0.0233400498527582,0.21428570000000002
2,16,VS,274.5555686990149,385.12974283629086,33,288.33160716307174,278.37276183569264,4800,0.27604761909811854,1.7665145544117382,0.1088246379328766,0.06631617848598766,0.116
2,16,SG,274.5555686990149,385.12974283629086,33,288.33160716307174,278.37276183569264,4800,0.4842898630558745,0.8078873935183863,0.4299902717157642,0.022468966442815583,18.999999999999996
3,16,AS,310.09350235016035,315.2269074672639,34,314.04580265729373,308.50020224614275,8640,0.42564920938583667,1.6598931453132943,0.12495687984720982,0.04402405534059814,
3,16,DB,310.09350235016035,315.2269074672639,34,314.04580265729373,308.50020224614275,8640,0.41532467812982965,1.7051593861642715,0.11934533828052907,0.04546764422032532,0.21428570000000002
3,16,VS,310.09350235016035,315.2269074672639,34,314.04580265729373,308.50020224614275,8640,0.41312575418597014,1.8401807372859955,0.0628088900896471,0.05157703276140147,0.11624506250168272
3,16,SG,310.09350235016035,315.2269074672639,34,314.04580265729373,308.50020224614275,8640,0.42268288013300215,1.7005835012257562,0.10918362413523583,0.04392535952530431,10.877531371579416
4,16,AS,436.2427068423991,420.39279702881646,35,400.82848440723376,978.4211115888728,12480,-0.8215772142226655,0.7061226317509943,0.4211601315624564,0.028090086160385747,
4,16,DB,436.2427068423991,420.39279702881646,35,400.82848440723376,978.4211115888728,12480,0.25375686873524583,0.5299146847683486,0.43665521074998526,0.01567666142894966,0.21428570000000002
4,16,VS,436.2427068423991,420.39279702881646,35,400.82848440723376,978.4211115888728,12480,0.21733297552475386,1.767552334086839,0.006737946999085468,0.10288989146332041,0.116
4,16,SG,436.2427068423991,420.39279702881646,35,400.82848440723376,978.4211115888728,12480,0.18782437823271372,1.2910259437921499,0.17343603575731467,0.07138305128724395,18.999999999999996
1,17,AS,384.1676397969852,420.7653492717263,36,358.3721959489261,350.6007249555996,1080,0.34726848766380314,0.7080200731387206,0.4545745292456446,0.021735120593337855,
1,17,DB,384.1676397969852,420.7653492717263,36,358.3721959489261,350.6007249555996,1080,0.33279993796187834,0.7132165779877462,0.45176110277092013,0.022692247592216223,0.21428570000000002
1,17,VS,384.1676397969852,420.7653492717263,36,358.3721959489261,350.6007249555996,1080,0.21663937573550765,1.9059924568200315,0.006737946999085468,0.09828464023777989,0.116
1,17,SG,384.1676397969852,420.7653492717263,36,358.3721959489261,350.6007249555996,1080,0.28477522530203025,1.2925727539576868,0.2974102648386263,0.054944052238335477,18.999999999999996
2,17,AS,339.29568477160365,432.8331283981756,37,344.910520117958,343.38079697818216,4920,0.36071020119207614,0.8084550012597258,0.7861485369091162,0.02409320278534314,
2,17,DB,339.29568477160365,432.8331283981756,37,344.910520117958,343.38079697818216,4920,0.35786223646351495,0.8577021461022322,0.3738828774925326,0.027347926372803536,0.21428570000000002
2,17,VS,339.29568477160365,432.8331283981756,37,344.910520117958,343.38079697818216,4920,0.19417216685924538,1.7166707712137599,0.0704561536932191,0.07437102366747607,0.116
2,17,SG,339.29568477160365,432.8331283981756,37,344.910520117958,343.38079697818216,4920,0.36831566598112,0.8393573595266205,0.3720481010925448,0.026527184614661203,18.999999999999996
3,17,AS,316.1672764380072,319.5506868259844,38,327.62491734861044,320.4214272083707,8760,0.40345484798090664,0.9602000048239491,0.36678648899716876,0.027188966383605732,
