Unnamed: 0,agent,group,model,AS_fit,DB_fit,VS_fit,SG_fit,lambda,beta,tau,gamma,alpha,eps_soc,lambda_fit,beta_fit,tau_fit,par_fit
9165,3.0,19.0,AS,56.07537801576181,55.72095053303664,56.98256568165776,56.34100285654664,0.98562661155019,0.3229203040222325,0.0600955386583788,0.0,0.0,0.0,1.003696572592899,0.3626612384934792,0.05229940904982294,
9600,0.0,20.0,VS,62.67448153431293,62.7395645050114,62.24171971607304,62.70090211702209,2.032897143033575,0.0067379469990854,0.1475019261047512,0.0,0.116,0.0,1.5564979753454424,0.11669105511846818,0.12128415846847147,0.2623078339007666
9615,1.0,20.0,DB,59.86138190353914,59.842025040145856,60.25176822348854,59.85641009054941,0.8453757019148214,0.4590716761834679,0.0494854206759829,0.2142857,0.0,0.0,0.7502976661948135,0.5744436553985264,0.04712589933555477,0.21428570000000002
9630,2.0,20.0,SG,50.50971182933294,50.8336625777947,51.13012506304846,49.8494258785319,0.659008596669717,0.6791951659397389,0.0254190285635277,0.0,0.0,19.0,0.600824163849108,0.7764313741664622,0.019212919215722556,18.77130544842162
9645,3.0,20.0,SG,60.32945945211151,60.37947783925448,60.9766274515771,60.36798349851822,0.6117443165849982,0.5012033156670028,0.0372002311281685,0.0,0.0,17.528648310316683,0.7016494948552465,0.5535473995354994,0.043734714660827345,14.958194977699023
10080,0.0,21.0,SG,48.81091645479892,49.0832721577602,48.95860073951796,47.56039446516212,1.802991123507713,0.0067379469990854,0.0802752050205344,0.0,0.0,2.8221446221510567,1.7912410046954121,0.023611703954771905,0.0757780349738716,2.973752867399786
10095,1.0,21.0,AS,45.9977631079878,45.83791810681625,50.62959735957584,46.82770474948072,0.8112195871744051,0.4566191862118611,0.0245528084725399,0.0,0.0,0.0,0.7874122124717583,0.8944279065193982,0.02433502268239581,
10110,2.0,21.0,SG,51.43147341431206,50.85500900473951,51.74589360740585,50.79316780584277,2.0608637042201057,0.0612270265650169,0.095329644068015,0.0,0.0,4.422811443221439,1.8578740312446138,0.06301717451656651,0.09101615412850425,4.221647068778083
10125,3.0,21.0,DB,50.31971473300808,47.41003717371838,54.59615710397368,51.00168300733456,0.6351652590429071,0.4707676339932974,0.019616014280784,0.2142857,0.0,0.0,0.523158044275132,1.2335631234531441,0.00975659033601907,0.24706139259681917
10560,0.0,22.0,SG,56.40450155291023,56.75678403613707,60.30480158406799,55.71622523155622,0.6940359089756141,0.4556461375333144,0.0365335414571902,0.0,0.0,10.005340449272284,0.6447973435467375,0.6548261498591512,0.029842607926275258,11.6713041902026
10575,1.0,22.0,VS,51.47858884758542,51.819211594958304,51.305716635330505,51.64042106128137,1.936293996636752,0.0659805034605263,0.0771624153714885,0.0,0.116,0.0,1.9522591358158672,0.07946402922962553,0.07654151300434565,0.11755309032760551
10590,2.0,22.0,SG,62.58941686305611,62.689951617749735,63.15777350332027,62.243584032741,0.8608071413530889,0.4364148883626786,0.044072756710302,0.0,0.0,14.196919968197411,0.7435856136800165,0.5633951687252995,0.04754314974187907,11.855200363631228
10605,3.0,22.0,VS,60.184277704823074,60.28996618938936,59.80979007991148,60.06289707221333,1.9945001059575365,0.006880171604847,0.1282750284384876,0.0,0.1160967786482219,0.0,1.945670238903263,0.04652005471167771,0.13691054700001137,0.1262562396047284
11040,0.0,23.0,SG,60.60636864460511,60.758141127261474,61.986217288262566,60.10778467878821,0.8783702956257193,0.377433063051159,0.0527588244956513,0.0,0.0,11.284836943024183,0.9567402666571704,0.40816288937595685,0.06098878211734404,9.736053192969635
11055,1.0,23.0,SG,46.07891961470065,46.63077316989778,48.72755380388946,45.91717326476161,1.0289551912260133,0.1658955924484054,0.0429460550577931,0.0,0.0,18.778446233378727,0.982158543989812,0.1633426494580246,0.04238220043422293,18.999999999999996
11070,2.0,23.0,AS,37.46377075010981,38.51751666790376,39.179824785494894,37.5339548949555,1.5483213682435206,0.0263035013313131,0.0513652003290444,0.0,0.0,0.0,1.3379554008471488,0.0635918290353008,0.0463588194499044,
11085,3.0,23.0,VS,53.84946364817436,53.90697745380116,52.51797513780559,53.6439938348164,1.5131192456820937,0.0067379469990854,0.1029710751382855,0.0,0.116,0.0,1.6111078908656138,0.0193072829142506,0.09327909108997043,0.1285354438975077
11520,0.0,24.0,SG,55.97163218517241,55.86342893142897,55.85460176561496,54.1607409387416,0.8313298958046276,0.3463550857160433,0.0509444885683374,0.0,0.0,5.590885080403065,0.7569011280110337,0.33340538162752564,0.04243650598163197,6.486337938218395
11535,1.0,24.0,AS,53.04374828455204,53.50580538778334,55.40120770724264,53.60516693593868,1.0073935313489053,0.3600483303639243,0.0539811612899776,0.0,0.0,0.0,1.0678185562042857,0.3570005448367069,0.052869479979670064,
11550,2.0,24.0,DB,59.16326524375897,58.73026582173128,60.5530897987956,59.80661570942968,0.7533089233616718,0.4434254286618302,0.0420615697980176,0.2142857,0.0,0.0,0.7875277696082179,0.4744240139925926,0.0454535266465958,0.2607875778185933
11565,3.0,24.0,VS,48.22422550681521,48.281412306680494,47.35877058015464,48.15565775978786,1.788650698319677,0.1150985887453015,0.0790675259363188,0.0,0.116,0.0,1.759661492804585,0.06716689248181996,0.08616602846911807,0.1355690451958162
12000,0.0,25.0,SG,41.884048446781485,42.43919399091716,43.85571800022602,41.92835539196885,2.349235997989638,0.0206517185197954,0.0644675567902572,0.0,0.0,19.0,2.1970954031860703,0.03068499585737178,0.06352702490677935,18.5610531136861
12015,1.0,25.0,DB,42.67900929360594,42.70300234904334,47.912369372976045,42.51079011430471,1.3599276449741706,0.2368911143069129,0.0352803600281033,0.2142857,0.0,0.0,1.237187400996302,0.24844767248379934,0.03575153102787861,0.21428570000000002
12030,2.0,25.0,SG,40.58735230328121,41.15308288177678,41.96225197344116,40.57335631349797,2.1711697204209823,0.0232320839087869,0.061436200470538,0.0,0.0,12.172185113848617,2.0897842807765463,0.006737946999085468,0.060339240038294946,18.698794903419593
12045,3.0,25.0,VS,55.87287803805409,55.83546649939547,55.129462332543554,55.77925592723602,1.680117182608722,0.0067379469990854,0.1153094802724894,0.0,0.116,0.0,1.6535004674573173,0.01140190988707205,0.11107376269139882,0.11846869984907146
12480,0.0,26.0,DB,57.84358914020762,57.14619657900343,58.94454504578952,57.94268352808093,0.6403649710138685,0.3548489661438718,0.0387546447503534,0.2142857,0.0,0.0,0.6750508861941408,0.3337816168430316,0.041384094099544105,0.2695840000898018
12495,1.0,26.0,SG,57.20044298972879,56.7938247230638,57.57236815268638,56.8693909527245,1.521335188148187,0.1256226123009666,0.1006199961841507,0.0,0.0,18.5146902874987,1.8750320033794645,0.13648946648256638,0.10001621960573871,10.450754189052144
12510,2.0,26.0,DB,46.52551979018944,43.57518062275744,55.67128027224425,47.4140025858475,0.872348413880828,0.4140518431385021,0.0323774488889013,0.2142857,0.0,0.0,0.7960546665935575,0.4933882254966078,0.0237450041153204,0.21428570000000002
12525,3.0,26.0,DB,47.72721607816811,46.70375933675392,48.11952401541296,47.67938577564408,1.0551452095957163,0.0067379469990854,0.0731785634229409,0.2157611885273303,0.0,0.0,1.0564397945942057,0.029008013766309484,0.06683646481215635,0.22239485505910023
12960,0.0,27.0,AS,50.11036365951182,50.6021975603034,51.7462014158299,50.82693586947501,1.1368703514237912,0.1728815134254541,0.0547419884357034,0.0,0.0,0.0,1.1923217639890609,0.12694591845822417,0.07136504652794814,
